ner_tags,tokens,lnt,lnn
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['anna', 'hopkin', '(chorley,', '24', 'de', 'abril', 'de', '1996)', 'é', 'uma', 'nadador', 'britânica,', 'campeã', 'olímpica.']",14,14
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['markus', 'zberg', '(nascido', 'em', '27', 'de', 'junho', 'de', '1974)', 'é', 'um', 'ex-ciclista', 'de', 'estrada', 'suíço;', 'é', 'o', 'irmão', 'mais', 'novo', 'de', 'beat', 'zberg.']",23,23
"['B-Athlete', 'I-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['joseph', 'henry', 'blackburne,', 'conhecido', 'internacionalmente', 'por', 'blackburne', '(manchester,', '10', 'de', 'dezembro', 'de', '1841', '–', 'londres,', '1', 'de', 'setembro', 'de', '1924),', 'foi', 'um', 'proeminente', 'enxadrista', 'e', 'compositor', 'de', 'problemas', 'de', 'xadrez', 'do', 'final', 'do', 'século', 'xix.']",35,35
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['carly', 'patterson', '(baton', 'rouge,', '4', 'de', 'fevereiro', 'de', '1988),', 'é', 'uma', 'ex-ginasta', 'norte-americana,', 'competidora', 'da', 'ginástica', 'artística.']",17,17
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['mikel', 'scicluna', '(malta,', '29', 'de', 'julho', 'de', '1929', '—', 'pittsburgh,', '21', 'de', 'março', 'de', '2010),', 'mais', 'conhecido', 'pela', 'sua', 'alcunha', 'de', '""baron', 'mikel', 'scicluna"",', 'foi', 'um', 'lutador', 'de', 'luta', 'livre', 'profissional', 'maltês.']",32,32
"['O', 'B-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['kendrick', 'lamar', 'duckworth', '(compton,', '17', 'de', 'junho', 'de', '1987),', 'mais', 'conhecido', 'como', 'kendrick', 'lamar,', 'é', 'um', 'rapper,', 'produtor', 'musical', 'e', 'compositor,', 'considerado', 'como', 'um', 'dos', 'artistas', 'mais', 'influentes', 'de', 'sua', 'geração,', 'além', 'de', 'um', 'dos', 'maiores', 'rappers', 'e', 'letristas', 'de', 'todos', 'os', 'tempos.']",43,43
"['O', 'O', 'O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['beatrix', 'worrack,', 'mais', 'conhecida', 'como', 'trixi', 'worrack', '(nascida', 'em', '28', 'de', 'setembro', 'de', '1981),', 'é', 'uma', 'ciclista', 'de', 'estrada', 'alemã,', 'que', 'fez', 'sua', 'estreia', 'como', 'profissional', 'em', '2000.']",28,28
"['O', 'O', 'O', 'O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['gianclaudio', 'giuseppe', 'regazzoni,', 'mais', 'conhecido', 'como', 'clay', 'regazzoni', '(mendrisio,', '5', 'de', 'setembro', 'de', '1939', '-', 'parma,', '15', 'de', 'dezembro', 'de', '2006),', 'foi', 'um', 'piloto', 'de', 'fórmula', '1', 'suíço.']",28,28
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['silvia', 'costa', '(pinar', 'del', 'río,', '4', 'de', 'maio', 'de', '1963)', 'é', 'uma', 'antiga', 'atleta', 'cubana,', 'especialista', 'em', 'salto', 'em', 'altura.']",20,20
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['hans', 'lundgren', '(estocolmo,', '3', 'de', 'novembro', 'de', '1957),', 'mais', 'conhecido', 'pelo', 'nome', 'artístico', 'de', 'dolph', 'lundgren,', 'é', 'um', 'ator,', 'diretor', 'e', 'lutador', 'de', 'artes', 'marciais', 'sueco.']",26,26
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['elmer', 'lach', '(1918-2015)', 'é', 'um', 'canadense', 'profissional', 'em', 'hóquei', 'no', 'gelo', 'que', 'jogou', '14', 'temporadas', 'para', 'o', 'montreal', 'canadiens', 'da', 'nhl.']",21,21
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['renzo', 'zorzi', '(ziano', 'di', 'fiemme,', '12', 'de', 'dezembro', 'de', '1946', '-', '15', 'de', 'maio', 'de', '2015)', 'foi', 'um', 'automobilista', 'da', 'itália.']",21,21
"['B-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Athlete']","['batman', 'tornou-se', 'popular', 'assim', 'que', 'foi', 'apresentado,', 'acabando', 'por', 'ganhar', 'a', 'sua', 'própria', 'revista', 'de', 'banda', 'desenhada', 'em', '1940,', 'batman.']",20,20
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['muhammad', 'ali-haj,', 'nascido', 'cassius', 'marcellus', 'clay', 'jr.', '(louisville,', '17', 'de', 'janeiro', 'de', '1942', '—', 'scottsdale,', '3', 'de', 'junho', 'de', '2016),', 'foi', 'um', 'desportista', 'pugilista', 'estadunidense.']",25,25
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['demetrios', 'petrokokkinos', '(grego:', 'δημήτριος', 'πετροκόκκινος:', '17', 'de', 'abril', 'de', '1878', '–', '10', 'de', 'fevereiro', 'de', '1942)', 'foi', 'um', 'tenista', 'grego,', 'vice-campeão', 'olímpico', 'de', 'duplas,', 'em', '1896', 'no', 'tênis.']",28,28
"['O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['em', '2011,', 'igor', 'belanov,', 'juntamente', 'com', 'oleg', 'blokhin', 'e', 'vitaliy', 'starukhin', 'foram', 'nomeados', 'como', 'as', '""lendas', 'do', 'futebol', 'ucraniano""', 'nos', 'prêmios', 'victory', 'of', 'football.']",24,24
"['B-Athlete', 'I-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['rogério', 'dutra', 'silva', '(são', 'paulo,', '3', 'de', 'fevereiro', 'de', '1984)', 'é', 'um', 'ex-tenista', 'profissional', 'brasileiro', 'destro.']",16,16
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['rafael', 'vaganian', '(erevan,', '15', 'de', 'outubro', 'de', '1951)', 'é', 'um', 'jogador', 'de', 'xadrez', 'da', 'armênia,', 'com', 'diversas', 'participações', 'nas', 'olimpíadas', 'de', 'xadrez.']",22,22
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'I-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'substância', 'de', 'trabalho', '(normalmente', 'gás', 'ou', 'vapor', 'em', 'expansão', 'térmica)', 'transfere', 'essa', 'energia', 'através', 'de', 'sua', 'expansão', 'no', 'interior', 'da', 'máquina', 'térmica', 'acionando', 'o', 'sistema', 'mecânico', '(pistão,', 'rotor', 'ou', 'outro)', 'e', 'realizando', 'trabalho.']",34,34
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD']","['durante', 'a', 'guerra', 'do', 'golfo,', 'foi', 'reportado', 'na', 'mídia', 'que', 'aviões', 'de', 'combate', 'tornados', 'foram', 'abatidos', 'pela', 'artilharia', 'antiaérea', 'e', 'manpads', 'durante', 'o', 'lançamento', 'de', 'munições', 'da', 'jp233.']",28,28
"['O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'partir', 'de', '2017,', 'o', 'famas', 'passou', 'a', 'ser', 'substituído', 'na', 'maioria', 'das', 'unidades', 'da', 'linha', 'de', 'frente', 'do', 'exército', 'francês', 'pelo', 'hk416f;', 'o', 'famas', 'deverá', 'permanecer', 'em', 'serviço', 'limitado', 'até', '2028.']",32,32
"['B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['qin', 'shi', 'huang', 'di', '(novembro/dezembro', '260', 'a.c.', '-', '10', 'de', 'setembro,', '210', 'a.c.),', 'foi', 'rei', 'do', 'estado', 'chinês', 'de', 'qin', 'de', '247', 'a.c.', 'a', '221', 'a.c.,', 'e', 'posteriormente', 'tornou-se', 'o', 'primeiro', 'imperador', 'de', 'uma', 'china', 'unificada,', 'de', '221', 'a.c.', 'a', '210', 'a.c.,', 'reinando', 'sob', 'a', 'alcunha', 'de', 'primeiro', 'imperador.']",49,49
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD']","['pode-se', 'executar', 'malabarismos', 'com', 'as', 'macetas', 'com', 'cordas,', 'que', 'inclui', 'bater', 'a', 'maceta', 'do', 'braço', 'esquerdo', 'na', 'membrana', 'direita', 'do', 'instrumento,', 'passando', 'o', 'braço', 'por', 'cima', 'do', 'bumbo.']",28,28
"['O', 'B-OtherPROD', 'I-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'amiga', 'cd32,', 'que', 'foi', 'lançado', 'em', 'setembro', 'de', '1993,', 'na', 'europa', 'ocidental,', 'austrália,', 'canadá', 'e', 'brasil,', 'mas', 'que', 'nunca', 'foi', 'lançado', 'nos', 'estados', 'unidos', 'e', 'no', 'japão,', 'é', 'considerado', 'por', 'muitos', 'como', 'o', 'primeiro', 'console', 'de', 'videogame', 'doméstico', 'de', '32-bits', 'da', 'história.']",43,43
"['B-OtherPROD', 'I-OtherPROD', 'I-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['gibson', 'les', 'paul', 'é', 'uma', 'guitarra', 'de', 'corpo', 'sólido', 'que', 'começou', 'a', 'ser', 'vendida', 'em', '1952.']",16,16
"['B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['aeronaves', 'tripuladas', 'são', 'voadas', 'por', 'um', 'piloto', 'a', 'bordo,', 'enquanto', 'aeronaves', 'não', 'tripuladas', 'são', 'comandadas', 'por', 'controle', 'remoto', 'ou', 'controladas', 'autonomamente', 'por', 'computadores', 'a', 'bordo.']",25,25
"['O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'bmp-1', '(em', 'russo:', 'боевая', 'машина', 'пехоты', '1;', 'бмп-1)', 'é', 'um', 'veículo', 'blindado', 'de', 'transporte', 'de', 'tropas', 'introduzido', 'pela', 'união', 'soviética', 'na', 'década', 'de', '1960.']",25,25
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'I-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ao', 'invés', 'de', 'utilizar', 'a', 'película', 'fotossensível', '(filme)', 'para', 'o', 'registro', 'das', 'imagens,', 'que', 'requer,', 'posteriormente', 'à', 'aquisição', 'das', 'imagens,', 'um', 'processo', 'de', 'revelação', 'e', 'ampliação', 'das', 'cópias,', 'a', 'câmera', 'digital', 'registra', 'as', 'imagens', 'através', 'de', 'um', 'sensor', 'que', 'entre', 'outros', 'tipos', 'podem', 'ser', 'do', 'tipo', 'cmos', 'ou', 'do', 'tipo', 'ccd,', 'armazenando', 'as', 'imagens', 'em', 'cartões', 'de', 'memória.']",58,58
"['B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['fuselagem', 'é', 'a', 'camada', 'de', 'protecção', 'exterior', 'de', 'uma', 'estrutura,', 'geralmente', 'de', 'metal.']",13,13
"['O', 'O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['chave', 'inglesa', 'ou', 'chave', 'ajustável', 'é', 'uma', 'ferramenta', 'que', 'facilita', 'mecanicamente', 'a', 'aplicação', 'do', 'torque', 'para', 'girar', 'parafusos', 'e', 'porcas.']",20,20
"['O', 'B-OtherPROD', 'I-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'mitsubishi', '360', 'é', 'um', 'pequeno', 'veículo', 'comercial,', 'que', 'foi', 'introduzido', 'em', 'abril', 'de', '1961.']",15,15
"['O', 'O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['uma', 'grande', 'parcela', 'das', 'garrafas', 'é', 'feita', 'de', 'vidro', 'ou', 'pedra', ',', 'mas', 'também', 'podem', 'ser', 'de', 'porcelana,', 'metal', 'e', 'outros', 'materiais.']",22,22
"['O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['um', 'digitalizador', '(em', 'inglês:', 'scanner)', 'é', 'um', 'periférico', 'de', 'entrada', 'responsável', 'por', 'digitalizar', 'imagens,', 'fotos', 'e', 'textos', 'impressos', 'para', 'o', 'computador,', 'um', 'processo', 'inverso', 'ao', 'da', 'impressora.']",27,27
"['O', 'O', 'O', 'O', 'B-OtherPROD', 'O', 'O']","['um', 'exemplo', 'é', 'a', 'peçonha', 'de', 'serpente.']",7,7
"['B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['marreta,', 'malho', 'ou', 'martelo', 'de', 'forja', 'é', 'um', 'martelo', 'composto', 'de', 'uma', 'base', 'de', 'ferro,', 'fundido', 'com', 'pesos', 'variados', 'e', 'um', 'cabo,', 'geralmente', 'de', 'madeira,', 'longo', 'e', 'com', 'uma', 'cabeça', 'de', 'metal', 'uniforme.']",33,33
"['O', 'O', 'B-OtherPROD', 'I-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'sinclair', 'zx', 'spectrum', 'foi', 'um', 'dos', 'mais', 'influentes', 'microcomputadores', 'europeus', 'de', '8', 'bits', 'durante', 'a', 'década', 'de', '1980.']",19,19
"['B-OtherPROD', 'I-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['master', 'system', '(マスターシステム,', 'masutã', 'shisutemu?)', 'é', 'um', 'console', 'de', 'videogame', 'de', '8-bits', 'produzido', 'pela', 'sega,', 'para', 'concorrer', 'com', 'o', 'nintendo', 'entertainment', 'system.']",22,22
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'I-OtherPROD', 'I-OtherPROD', 'I-OtherPROD', 'I-OtherPROD']","['em', '1892,', 'rudolf', 'diesel', 'desenvolveu', 'o', 'primeiro', 'motor', 'de', 'ignição', 'por', 'compressão.']",12,12
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'O']","['no', 'reino', 'animal', 'também', 'são', 'usados', 'dispositivos', 'facilitadores', 'de', 'tarefas:', 'a', 'lontra', 'do', 'mar', 'abre', 'moluscos', 'servindo-se', 'dos', 'mais', 'diversos', 'objetos,', 'os', 'macacos', 'chegam', 'a', 'fabricar', 'ferramentas', 'rudimentares.']",28,28
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O']","['o', 'aço', 'e', 'o', 'alumínio', 'utilizados', 'nas', 'latas', 'são', 'materiais', 'totalmente', 'recicláveis.']",12,12
"['O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O']","['o', 'termo', 'ferramenta', 'deriva', 'do', 'latim', 'ferramenta,', 'plural', 'de', 'ferramentum.']",10,10
"['B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['termojato', '-', 'é', 'um', 'tipo', 'rudimentar', 'de', 'motor', 'a', 'jato.']",10,10
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'I-OtherPROD', 'O', 'O', 'O']","['e', 'no', 'dia', '4', 'de', 'janeiro', 'de', '2013,', 'o', 'jornal', 'britânico', 'the', 'guardian', 'anunciou', 'que', 'a', 'sony', 'encerrou', 'a', 'produção', 'dos', 'consoles', 'playstation', '2', 'no', 'mundo', 'inteiro.']",27,27
"['B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ostensório', 'ou', 'custódia,', 'é', 'uma', 'peça', 'de', 'ourivesaria', 'usada', 'em', 'actos', 'de', 'culto', 'da', 'igreja', 'católica', 'apostólica', 'romana', 'para', 'expor', 'solenemente', 'a', 'hóstia', 'consagrada', 'sobre', 'o', 'altar', 'ou', 'para', 'a', 'transportar', 'solenemente', 'em', 'procissão.']",34,34
"['O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['são', 'exemplos', 'de', 'órteses:', 'palmilha', 'ortopédica,', 'óculos,', 'tutores,', 'joelheiras,', 'coletes,', 'munhequeiras,', 'entre', 'outros.']",13,13
"['O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'profundor', '(português', 'brasileiro)', 'ou', 'leme', 'de', 'profundidade', '(português', 'europeu)', '(em', 'inglês,', 'elevator)', 'é', 'uma', 'superfície', 'de', 'controlo', 'móvel', 'horizontal', 'existente', 'na', 'extremidade', 'traseira', 'da', 'cauda', 'dos', 'aviões', '(também', 'denominada', 'de', 'empenagem', 'horizontal),', 'responsável', 'pelo', 'movimento', 'do', 'avião', 'sobre', 'seu', 'eixo', 'lateral,', 'aumentando', 'ou', 'diminuindo', 'o', 'ângulo', 'de', 'ataque', 'da', 'aeronave.']",51,51
"['O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['os', 'robôs', 'industriais', 'utilizados', 'nas', 'linhas', 'de', 'produção', 'são', 'a', 'forma', 'mais', 'comum', 'de', 'robôs,', 'uma', 'situação', 'que', 'está', 'mudando', 'recentemente', 'com', 'a', 'popularização', 'dos', 'robôs', 'comerciais', 'limpadores', 'de', 'pisos', 'e', 'cortadores', 'de', 'gramas.']",34,34
"['O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'I-OtherPROD', 'I-OtherPROD', 'O', 'O', 'O']","['um', 'destes', 'satélites', 'é', 'o', 'navegador', 'ultravioleta', 'internacional,', 'lançado', 'em', '1978.']",11,11
"['O', 'B-OtherPROD', 'I-OtherPROD', 'I-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD']","['o', 'nintendo', 'ds', 'lite', '(ique', 'ds', 'lite', 'na', 'china)', 'é', 'um', 'console', 'de', 'videogame', 'portátil', 'de', 'duas', 'telas', 'desenvolvido', 'e', 'produzido', 'pela', 'nintendo.']",23,23
"['O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['winchester', 'ou', 'simplesmente', '.44-40,', 'também', 'conhecido', 'como', '.44', 'winchester,', '.44', 'wcf', '(winchester', 'center', 'fire),', 'e', '.44', 'largo', '(em', 'espanhol)', 'foi', 'introduzido', 'em', '1873', 'pela', 'winchester', 'repeating', 'arms', 'company.']",28,28
"['O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['normalmente', 'as', 'lanças', 'se', 'dividiam', 'em', 'três', 'tipos:', 'a', 'lança', 'curta,', 'o', 'pique', '(lança', 'longa)', 'e', 'a', 'alabarda', '(a', 'lança', 'provida', 'com', 'machado', 'perto', 'da', 'ponta).']",26,26
"['O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['os', 'primeiros', 'motores', 'utilizavam', 'força', 'humana,', 'tração', 'animal,', 'correntes', 'de', 'água,', 'vento', 'ou', 'vapor.']",14,14
"['B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['megatron', 'é', 'o', 'principal', 'vilão', 'do', 'universo', 'transformers.']",8,8
"['O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['motorola', '680x0/0x0/m68k/68k/68k', 'é', 'uma', 'família', 'de', 'microprocessadores', 'cisc', '32-bit', 'utilizados', 'em', 'uma', 'ampla', 'gama', 'de', 'dispositivos,', 'concorrendo', 'principalmente', 'com', 'a', 'família', 'x86', 'da', 'intel.']",24,24
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD', 'I-OtherPROD']","['em', '3', 'de', 'março', 'de', '2017,', 'a', 'nintendo', 'lançou', 'seu', 'sucessor,', 'o', 'nintendo', 'switch,', 'que', 'reteve', 'e', 'refinou', 'notavelmente', 'conceitos', 'que', 'foram', 'introduzidos', 'pela', 'primeira', 'vez', 'com', 'o', 'wii', 'u.']",30,30
"['O', 'O', 'O', 'B-OtherPROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPROD']","['assumiu-se', 'que', 'os', 'computadores', 'pessoais', 'e', 'laptops', 'são', 'ícones', 'da', 'era', 'da', 'informação;', 'e', 'isto', 'é', 'o', 'que', 'muitas', 'pessoas', 'consideram', 'como', '""computador"".']",23,23
